new,old
Vitvi07g01273,VIT_00s0207g00190
Vitvi07g01274,VIT_00s0207g00200
Vitvi07g01275,VIT_00s0207g00210
Vitvi07g01276,VIT_00s0207g00220
Vitvi07g01277,VIT_00s0207g00230
Vitvi07g01278,VIT_00s0207g00240
Vitvi07g01279,VIT_00s0207g00270
Vitvi07g01280,VIT_00s0207g00280
Vitvi07g01281,VIT_07s0255g00160
Vitvi07g01281,VIT_00s1466g00010
Vitvi07g01281,VIT_00s1466g00020
Vitvi07g01281,VIT_00s0207g00300
Vitvi07g01282,VIT_07s0255g00150
Vitvi07g01283,VIT_07s0255g00140
Vitvi07g01284,VIT_07s0255g00130
Vitvi07g01285,VIT_07s0255g00120
Vitvi07g01286,VIT_07s0255g00110
Vitvi07g01287,VIT_07s0255g00100
Vitvi07g01288,VIT_07s0255g00090
Vitvi07g01289,VIT_07s0255g00080
Vitvi07g01290,VIT_07s0255g00070
Vitvi07g01294,VIT_07s0255g00060
Vitvi07g01295,VIT_07s0255g00050
Vitvi07g01296,VIT_07s0255g00040
Vitvi07g01297,VIT_07s0255g00030
Vitvi07g01298,VIT_07s0255g00020
Vitvi07g01299,VIT_00s0253g00180
Vitvi07g01300,VIT_00s0253g00140
Vitvi07g01302,VIT_00s0253g00070
Vitvi07g01306,VIT_00s0253g00060
Vitvi07g01307,VIT_00s0253g00050
Vitvi07g01308,VIT_00s0253g00040
Vitvi07g01309,VIT_00s0253g00030
Vitvi07g01310,VIT_00s1380g00020
Vitvi07g01313,VIT_07s0197g00250
Vitvi07g01314,VIT_07s0197g00220
Vitvi07g01315,VIT_07s0197g00170
Vitvi07g01316,VIT_07s0197g00160
Vitvi07g01316,VIT_07s0197g00150
Vitvi07g01317,VIT_07s0197g00140
Vitvi07g01319,VIT_07s0197g00130
Vitvi07g01320,VIT_07s0197g00110
Vitvi07g01320,VIT_07s0197g00120
Vitvi07g01323,VIT_07s0197g00080
Vitvi07g01324,VIT_07s0197g00070
Vitvi07g01325,VIT_07s0197g00060
Vitvi07g01326,VIT_07s0197g00040
Vitvi07g01327,VIT_07s0197g00030
Vitvi07g01328,VIT_07s0197g00020
Vitvi07g01329,VIT_07s0197g00010
Vitvi07g01330,VIT_00s0567g00010
Vitvi07g01331,VIT_00s0567g00020
Vitvi07g01332,VIT_00s0567g00050
Vitvi07g01332,VIT_00s0567g00040
Vitvi07g01333,VIT_00s0567g00060
Vitvi07g01334,VIT_00s0577g00040
Vitvi07g01335,VIT_00s0577g00030
Vitvi07g01337,VIT_00s0577g00020
Vitvi07g01338,VIT_00s0577g00010
Vitvi07g01340,VIT_00s0379g00070
Vitvi07g01342,VIT_00s0379g00050
Vitvi07g01345,VIT_00s0379g00020
Vitvi07g01345,VIT_00s0379g00040
Vitvi07g01345,VIT_00s0379g00010
Vitvi07g01346,VIT_00s0850g00010
Vitvi07g01347,VIT_00s0357g00010
Vitvi07g01348,VIT_00s0357g00030
Vitvi07g01350,VIT_00s0357g00090
Vitvi07g01351,VIT_00s0357g00100
Vitvi07g01352,VIT_00s0357g00110
Vitvi07g01353,VIT_00s0357g00120
Vitvi07g01354,VIT_00s0357g00130
Vitvi07g01357,VIT_00s0304g00010
Vitvi07g01358,VIT_00s0304g00020
Vitvi07g01359,VIT_00s0304g00030
Vitvi07g01360,VIT_00s0304g00040
Vitvi07g01361,VIT_00s0304g00050
Vitvi07g01363,VIT_00s0304g00060
Vitvi07g01364,VIT_00s0304g00070
Vitvi07g01365,VIT_00s0304g00080
Vitvi07g01375,VIT_00s0805g00020
Vitvi07g01377,VIT_00s0665g00020
Vitvi07g01378,VIT_00s0665g00030
Vitvi07g01379,VIT_00s0665g00040
Vitvi07g01380,VIT_00s0665g00050
Vitvi07g01381,VIT_00s0742g00030
Vitvi07g01384,VIT_00s0346g00010
Vitvi07g01384,VIT_00s0346g00020
Vitvi07g01385,VIT_00s0346g00030
Vitvi07g01386,VIT_00s0346g00040
Vitvi07g01387,VIT_00s0346g00060
Vitvi07g01388,VIT_00s0346g00070
Vitvi07g01389,VIT_00s0346g00090
Vitvi07g01391,VIT_00s0324g00020
Vitvi07g01392,VIT_00s0324g00030
Vitvi07g01393,VIT_00s0324g00040
Vitvi07g01394,VIT_00s0324g00050
Vitvi07g01395,VIT_00s0324g00070
Vitvi07g01396,VIT_00s0324g00100
Vitvi07g01397,VIT_00s0324g00110
Vitvi07g01400,VIT_00s0218g00030
Vitvi07g01401,VIT_00s0218g00040
Vitvi07g01402,VIT_00s0218g00050
Vitvi07g01403,VIT_00s0218g00070
Vitvi07g01403,VIT_00s0218g00060
Vitvi07g01406,VIT_00s0218g00090
Vitvi07g01407,VIT_00s0218g00100
Vitvi07g01408,VIT_00s0218g00110
Vitvi07g01410,VIT_00s0218g00120
Vitvi07g01411,VIT_00s0218g00140
Vitvi07g01412,VIT_00s0218g00150
Vitvi07g01413,VIT_00s0218g00170
Vitvi07g01414,VIT_00s0218g00200
Vitvi07g01414,VIT_00s0218g00190
Vitvi07g01415,VIT_00s0218g00220
Vitvi07g01416,VIT_00s0820g00020
Vitvi07g01417,VIT_00s0768g00010
Vitvi07g01419,VIT_00s1291g00010
Vitvi07g01421,VIT_00s0772g00020
Vitvi07g01423,VIT_00s0772g00010
Vitvi07g01424,VIT_00s0813g00010
Vitvi07g01424,VIT_00s0483g00010
Vitvi07g01425,VIT_00s0483g00020
Vitvi07g01427,VIT_00s0483g00030
Vitvi07g01428,VIT_00s1364g00010
Vitvi07g01429,VIT_00s1364g00020
Vitvi07g01431,VIT_00s0779g00010
Vitvi07g01433,VIT_00s0313g00010
Vitvi07g01434,VIT_00s0313g00020
Vitvi07g01437,VIT_00s0313g00030
Vitvi07g01439,VIT_00s0313g00040
Vitvi07g01440,VIT_00s0313g00050
Vitvi07g01441,VIT_00s0313g00070
Vitvi07g01442,VIT_00s0407g00080
Vitvi07g01442,VIT_00s0313g00080
Vitvi07g01443,VIT_00s0407g00060
Vitvi07g01443,VIT_00s0407g00070
Vitvi07g01445,VIT_00s0407g00040
Vitvi07g01447,VIT_00s0407g00030
Vitvi07g01449,VIT_00s0199g00030
Vitvi07g01450,VIT_00s0199g00080
Vitvi07g01451,VIT_00s0199g00100
Vitvi07g01451,VIT_00s0199g00090
Vitvi07g01453,VIT_00s0199g00130
Vitvi07g01454,VIT_00s0199g00140
Vitvi07g01457,VIT_00s0199g00190
Vitvi07g01459,VIT_00s0199g00200
Vitvi07g01460,VIT_00s0199g00210
Vitvi07g01462,VIT_00s0199g00220
Vitvi07g01463,VIT_00s0199g00240
Vitvi07g01465,VIT_00s0199g00250
Vitvi07g01466,VIT_00s0199g00260
Vitvi07g01468,VIT_00s0199g00270
Vitvi07g01469,VIT_00s0199g00300
Vitvi07g01470,VIT_00s0477g00030
Vitvi07g01471,VIT_00s0477g00040
Vitvi07g01472,VIT_00s0477g00060
Vitvi07g01473,VIT_07s0191g00250
Vitvi07g01475,VIT_07s0191g00240
Vitvi07g01476,VIT_07s0191g00230
Vitvi07g01480,VIT_07s0191g00210
Vitvi07g01480,VIT_07s0191g00200
Vitvi07g01482,VIT_07s0191g00190
Vitvi07g01488,VIT_07s0191g00180
Vitvi07g01489,VIT_07s0191g00170
Vitvi07g01492,VIT_07s0191g00140
Vitvi07g01493,VIT_07s0191g00130
Vitvi07g01494,VIT_07s0191g00120
Vitvi07g01495,VIT_07s0191g00110
Vitvi07g01496,VIT_07s0191g00100
Vitvi07g01498,VIT_07s0191g00090
Vitvi07g01499,VIT_07s0191g00080
Vitvi07g01500,VIT_07s0191g00070
Vitvi07g01501,VIT_07s0191g00060
Vitvi07g01502,VIT_07s0191g00050
Vitvi07g01503,VIT_07s0191g00040
Vitvi07g01504,VIT_07s0191g00030
Vitvi07g01506,VIT_00s0211g00010
Vitvi07g01507,VIT_00s0211g00020
Vitvi07g01508,VIT_00s0211g00030
Vitvi07g01508,VIT_00s0211g00040
Vitvi07g01509,VIT_00s0211g00050
Vitvi07g01510,VIT_00s0211g00060
Vitvi07g01511,VIT_00s0211g00070
Vitvi07g01513,VIT_00s0211g00080
Vitvi07g01515,VIT_00s0211g00110
Vitvi07g01516,VIT_00s0211g00140
Vitvi07g01516,VIT_00s0211g00150
Vitvi07g01519,VIT_00s0211g00170
Vitvi07g01520,VIT_00s0211g00180
Vitvi07g01521,VIT_00s0211g00190
Vitvi07g01522,VIT_00s0415g00080
Vitvi07g01523,VIT_00s0415g00040
Vitvi07g01524,VIT_00s0415g00030
Vitvi07g01525,VIT_00s0415g00020
Vitvi07g01527,VIT_00s0415g00010
Vitvi07g01528,VIT_00s2739g00010
Vitvi07g01529,VIT_07s0205g00190
Vitvi07g01530,VIT_07s0205g00180
Vitvi07g01531,VIT_07s0205g00170
Vitvi07g01532,VIT_07s0205g00160
Vitvi07g01534,VIT_07s0205g00150
Vitvi07g01535,VIT_07s0205g00140
Vitvi07g01536,VIT_07s0205g00120
Vitvi07g01537,VIT_07s0205g00110
Vitvi07g01537,VIT_07s0205g00090
Vitvi07g01538,VIT_07s0205g00080
Vitvi07g01539,VIT_07s0205g00070
Vitvi07g01540,VIT_07s0205g00050
Vitvi07g01540,VIT_07s0205g00060
Vitvi07g01541,VIT_07s0205g00040
Vitvi07g01542,VIT_07s0205g00030
Vitvi07g01542,VIT_07s0205g00030
Vitvi07g01548,VIT_00s0494g00030
Vitvi07g01551,VIT_00s0494g00010
Vitvi07g01552,VIT_00s0541g00020
Vitvi07g01555,VIT_00s0471g00050
Vitvi07g01556,VIT_00s0471g00030
Vitvi07g01557,VIT_00s0471g00010
Vitvi07g01558,VIT_00s0682g00050
Vitvi07g01559,VIT_00s0682g00030
Vitvi07g01561,VIT_00s0682g00020
Vitvi07g01561,VIT_00s0682g00010
Vitvi07g01562,VIT_00s0322g00030
Vitvi07g01563,VIT_00s0322g00020
Vitvi07g01564,VIT_00s0322g00010
Vitvi07g01565,VIT_00s0802g00020
Vitvi07g01566,VIT_00s0670g00010
Vitvi07g01567,VIT_00s0670g00020
Vitvi07g01569,VIT_00s0823g00020
Vitvi07g01571,VIT_00s1232g00010
Vitvi07g01572,VIT_00s1232g00020
Vitvi07g01573,VIT_00s1232g00030
Vitvi07g01575,VIT_00s0601g00010
Vitvi07g01577,VIT_00s0601g00030
Vitvi07g01578,VIT_00s0601g00040
Vitvi07g01579,VIT_07s0129g00010
Vitvi07g01580,VIT_07s0129g00020
Vitvi07g01581,VIT_07s0129g00040
Vitvi07g01583,VIT_07s0129g00060
Vitvi07g01584,VIT_07s0129g00070
Vitvi07g01585,VIT_07s0129g00080
Vitvi07g01586,VIT_07s0129g00090
Vitvi07g01587,VIT_07s0129g00100
Vitvi07g01590,VIT_07s0129g00140
Vitvi07g01591,VIT_07s0129g00150
Vitvi07g01592,VIT_07s0129g00160
Vitvi07g01593,VIT_07s0129g00170
Vitvi07g01595,VIT_07s0129g00180
Vitvi07g01596,VIT_07s0129g00190
Vitvi07g01598,VIT_07s0129g00210
Vitvi07g01599,VIT_07s0129g00220
Vitvi07g01600,VIT_07s0129g00230
Vitvi07g01602,VIT_07s0129g00240
Vitvi07g01603,VIT_07s0129g00250
Vitvi07g01604,VIT_07s0129g00260
Vitvi07g01605,VIT_07s0129g00270
Vitvi07g01606,VIT_07s0129g00280
Vitvi07g01607,VIT_07s0129g00290
Vitvi07g01608,VIT_07s0129g00300
Vitvi07g01609,VIT_07s0129g00320
Vitvi07g01609,VIT_07s0129g00310
Vitvi07g01610,VIT_07s0129g00330
Vitvi07g01612,VIT_07s0129g00340
Vitvi07g01613,VIT_07s0129g00350
Vitvi07g01614,VIT_07s0129g00360
Vitvi07g01616,VIT_07s0129g00370
Vitvi07g01617,VIT_07s0129g00380
Vitvi07g01619,VIT_07s0129g00400
Vitvi07g01620,VIT_07s0129g00410
Vitvi07g01621,VIT_07s0129g00420
Vitvi07g01622,VIT_07s0129g00430
Vitvi07g01623,VIT_07s0129g00440
Vitvi07g01624,VIT_07s0129g00460
Vitvi07g01625,VIT_07s0129g00470
Vitvi07g01626,VIT_07s0129g00480
Vitvi07g01627,VIT_07s0129g00490
Vitvi07g01629,VIT_07s0129g00500
Vitvi07g01631,VIT_07s0129g00520
Vitvi07g01633,VIT_07s0129g00530
Vitvi07g01634,VIT_07s0129g00540
Vitvi07g01635,VIT_07s0129g00550
Vitvi07g01636,VIT_07s0129g00560
Vitvi07g01637,VIT_07s0129g00570
Vitvi07g01638,VIT_07s0129g00580
Vitvi07g01639,VIT_07s0129g00590
Vitvi07g01640,VIT_07s0129g00600
Vitvi07g01641,VIT_07s0129g00610
Vitvi07g01642,VIT_07s0129g00620
Vitvi07g01643,VIT_07s0129g00640
Vitvi07g01644,VIT_07s0129g00660
Vitvi07g01645,VIT_07s0129g00670
Vitvi07g01646,VIT_07s0129g00680
Vitvi07g01647,VIT_07s0129g00690
Vitvi07g01648,VIT_07s0129g00700
Vitvi07g01650,VIT_07s0129g00710
Vitvi07g01651,VIT_07s0129g00730
Vitvi07g01652,VIT_07s0129g00750
Vitvi07g01653,VIT_07s0129g00760
Vitvi07g01656,VIT_07s0129g00790
Vitvi07g01657,VIT_07s0129g00800
Vitvi07g01658,VIT_07s0129g00820
Vitvi07g01661,VIT_07s0129g00830
Vitvi07g01662,VIT_07s0129g00860
Vitvi07g01663,VIT_07s0129g00870
Vitvi07g01665,VIT_07s0129g00880
Vitvi07g01667,VIT_07s0129g00890
Vitvi07g01669,VIT_07s0129g00910
Vitvi07g01670,VIT_07s0129g00960
Vitvi07g01671,VIT_07s0129g01000
Vitvi07g01672,VIT_07s0129g01020
Vitvi07g01673,VIT_07s0129g01030
Vitvi07g01674,VIT_07s0129g01040
Vitvi07g01676,VIT_07s0129g01050
Vitvi07g01677,VIT_07s0129g01060
Vitvi07g01678,VIT_07s0129g01070
Vitvi07g01679,VIT_07s0129g01080
Vitvi07g01682,VIT_07s0129g01090
Vitvi07g01683,VIT_07s0129g01100
Vitvi07g01684,VIT_07s0129g01110
Vitvi07g01685,VIT_07s0129g01120
Vitvi07g01686,VIT_07s0031g00020
Vitvi07g01688,VIT_07s0031g00030
Vitvi07g01689,VIT_07s0031g00040
Vitvi07g01690,VIT_07s0031g00050
Vitvi07g01692,VIT_07s0031g00060
Vitvi07g01693,VIT_07s0031g00070
Vitvi07g01694,VIT_07s0031g00080
Vitvi07g01695,VIT_07s0031g00090
Vitvi07g01696,VIT_07s0031g00100
Vitvi07g01697,VIT_07s0031g00110
Vitvi07g01698,VIT_07s0031g00120
Vitvi07g01699,VIT_07s0031g00130
Vitvi07g01700,VIT_07s0031g00160
Vitvi07g01701,VIT_07s0031g00180
Vitvi07g01702,VIT_07s0031g00190
Vitvi07g01703,VIT_07s0031g00200
Vitvi07g01705,VIT_07s0031g00210
Vitvi07g01706,VIT_07s0031g00220
Vitvi07g01707,VIT_07s0031g00230
Vitvi07g01708,VIT_07s0031g00240
Vitvi07g01709,VIT_07s0031g00250
Vitvi07g01710,VIT_07s0031g00260
Vitvi07g01711,VIT_07s0031g00270
Vitvi07g01714,VIT_07s0031g00280
Vitvi07g01718,VIT_07s0031g00290
Vitvi07g01719,VIT_07s0031g00300
Vitvi07g01720,VIT_07s0031g00310
Vitvi07g01721,VIT_07s0031g00320
Vitvi07g01722,VIT_07s0031g00330
Vitvi07g01723,VIT_07s0031g00350
Vitvi07g01728,VIT_07s0031g00440
Vitvi07g01729,VIT_07s0031g00450
Vitvi07g01730,VIT_07s0031g00460
Vitvi07g01731,VIT_07s0031g00470
Vitvi07g01732,VIT_07s0031g00480
Vitvi07g01733,VIT_07s0031g00490
Vitvi07g01734,VIT_07s0031g00500
Vitvi07g01736,VIT_07s0031g00520
Vitvi07g01736,VIT_07s0031g00510
Vitvi07g01737,VIT_07s0031g00530
Vitvi07g01739,VIT_07s0031g00540
Vitvi07g01740,VIT_07s0031g00550
Vitvi07g01741,VIT_07s0031g00560
Vitvi07g01742,VIT_07s0031g00590
Vitvi07g01743,VIT_07s0031g00600
Vitvi07g01744,VIT_07s0031g00610
Vitvi07g01745,VIT_07s0031g00620
Vitvi07g01746,VIT_07s0031g00630
Vitvi07g01747,VIT_07s0031g00640
Vitvi07g01748,VIT_07s0031g00660
Vitvi07g01749,VIT_07s0031g00670
Vitvi07g01750,VIT_07s0031g00680
Vitvi07g01751,VIT_07s0031g00690
Vitvi07g01752,VIT_07s0031g00700
Vitvi07g01755,VIT_07s0031g00710
Vitvi07g01756,VIT_07s0031g00730
Vitvi07g01757,VIT_07s0031g00740
Vitvi07g01759,VIT_07s0031g00750
Vitvi07g01760,VIT_07s0031g00760
Vitvi07g01761,VIT_07s0031g00770
Vitvi07g01762,VIT_07s0031g00780
Vitvi07g01763,VIT_07s0031g00790
Vitvi07g01764,VIT_07s0031g00810
Vitvi07g01765,VIT_07s0031g00820
Vitvi07g01766,VIT_07s0031g00830
Vitvi07g01768,VIT_07s0031g00840
Vitvi07g01769,VIT_07s0031g00850
Vitvi07g01770,VIT_07s0031g00860
Vitvi07g01772,VIT_07s0031g00870
Vitvi07g01773,VIT_07s0031g00880
Vitvi07g01776,VIT_07s0031g00910
Vitvi07g01777,VIT_07s0031g00920
Vitvi07g01779,VIT_07s0031g00940
Vitvi07g01780,VIT_07s0031g00950
Vitvi07g01781,VIT_07s0031g00970
Vitvi07g01781,VIT_07s0031g00960
Vitvi07g01783,VIT_07s0031g00980
Vitvi07g01784,VIT_07s0031g01070
Vitvi07g01786,VIT_07s0031g01080
Vitvi07g01787,VIT_07s0031g01090
Vitvi07g01789,VIT_07s0031g01110
Vitvi07g01790,VIT_07s0031g01120
Vitvi07g01791,VIT_07s0031g01130
Vitvi07g01792,VIT_07s0031g01140
Vitvi07g01793,VIT_07s0031g01150
Vitvi07g01794,VIT_07s0031g01160
Vitvi07g01795,VIT_07s0031g01170
Vitvi07g01796,VIT_07s0031g01180
Vitvi07g01797,VIT_07s0031g01190
Vitvi07g01798,VIT_07s0031g01200
Vitvi07g01800,VIT_07s0031g01210
Vitvi07g01800,VIT_07s0031g01220
Vitvi07g01802,VIT_07s0031g01230
Vitvi07g01803,VIT_07s0031g01240
Vitvi07g01804,VIT_07s0031g01250
Vitvi07g01805,VIT_07s0031g01270
Vitvi07g01806,VIT_07s0031g01280
Vitvi07g01807,VIT_07s0031g01320
Vitvi07g01808,VIT_07s0031g01330
Vitvi07g01809,VIT_07s0031g01340
Vitvi07g01810,VIT_07s0031g01350
Vitvi07g01811,VIT_07s0031g01360
Vitvi07g01813,VIT_07s0031g01370
Vitvi07g01814,VIT_07s0031g01390
Vitvi07g01816,VIT_07s0031g01400
Vitvi07g01817,VIT_07s0031g01410
Vitvi07g01818,VIT_07s0031g01420
Vitvi07g01820,VIT_07s0031g01430
Vitvi07g01821,VIT_07s0031g01440
Vitvi07g01822,VIT_07s0031g01450
Vitvi07g01823,VIT_07s0031g01460
Vitvi07g01824,VIT_07s0031g01470
Vitvi07g01825,VIT_07s0031g01480
Vitvi07g01826,VIT_07s0031g01490
Vitvi07g01827,VIT_07s0031g01500
Vitvi07g01828,VIT_07s0031g01510
Vitvi07g01829,VIT_07s0031g01530
Vitvi07g01830,VIT_07s0031g01540
Vitvi07g01831,VIT_07s0031g01550
Vitvi07g01831,VIT_07s0031g01560
Vitvi07g01832,VIT_07s0031g01570
Vitvi07g01835,VIT_07s0031g01600
Vitvi07g01837,VIT_07s0031g01610
Vitvi07g01838,VIT_07s0031g01620
Vitvi07g01840,VIT_07s0031g01640
Vitvi07g01841,VIT_07s0031g01650
Vitvi07g01843,VIT_07s0031g01670
Vitvi07g01844,VIT_07s0031g01680
Vitvi07g01845,VIT_07s0031g01690
Vitvi07g01846,VIT_07s0031g01700
Vitvi07g01847,VIT_07s0031g01710
Vitvi07g01848,VIT_07s0031g01720
Vitvi07g01849,VIT_07s0031g01730
Vitvi07g01850,VIT_07s0031g01740
Vitvi07g01851,VIT_07s0031g01750
Vitvi07g01852,VIT_07s0031g01760
Vitvi07g01853,VIT_07s0031g01770
Vitvi07g01855,VIT_07s0031g01780
Vitvi07g01856,VIT_07s0031g01790
Vitvi07g01858,VIT_07s0031g01810
Vitvi07g01858,VIT_07s0031g01820
Vitvi07g01858,VIT_07s0031g01830
Vitvi07g01860,VIT_07s0031g01840
Vitvi07g01861,VIT_07s0031g01850
Vitvi07g01862,VIT_07s0031g01860
Vitvi07g01864,VIT_07s0031g01870
Vitvi07g01865,VIT_07s0031g01880
Vitvi07g01866,VIT_07s0031g01890
Vitvi07g01867,VIT_07s0031g01900
Vitvi07g01868,VIT_07s0031g01910
Vitvi07g01869,VIT_07s0031g01920
Vitvi07g01870,VIT_07s0031g01930
Vitvi07g01871,VIT_07s0031g01960
Vitvi07g01872,VIT_07s0031g01970
Vitvi07g01874,VIT_07s0031g01980
Vitvi07g01875,VIT_07s0031g01990
Vitvi07g01876,VIT_07s0031g02010
Vitvi07g01877,VIT_07s0031g02020
Vitvi07g01878,VIT_07s0031g02030
Vitvi07g01879,VIT_07s0031g02040
Vitvi07g01880,VIT_07s0031g02050
Vitvi07g01881,VIT_07s0031g02060
Vitvi07g01882,VIT_07s0031g02070
Vitvi07g01884,VIT_07s0031g02090
Vitvi07g01885,VIT_07s0031g02120
Vitvi07g01886,VIT_07s0031g02130
Vitvi07g01887,VIT_07s0031g02140
Vitvi07g01888,VIT_07s0031g02150
Vitvi07g01889,VIT_07s0031g02160
Vitvi07g01890,VIT_07s0031g02170
Vitvi07g01891,VIT_07s0031g02180
Vitvi07g01892,VIT_07s0031g02190
Vitvi07g01893,VIT_07s0031g02200
Vitvi07g01894,VIT_07s0031g02220
Vitvi07g01895,VIT_07s0031g02230
Vitvi07g01896,VIT_07s0031g02240
Vitvi07g01897,VIT_07s0031g02260
Vitvi07g01898,VIT_07s0031g02270
Vitvi07g01900,VIT_07s0031g02280
Vitvi07g01901,VIT_07s0031g02290
Vitvi07g01902,VIT_07s0031g02300
Vitvi07g01903,VIT_07s0031g02310
Vitvi07g01904,VIT_07s0031g02320
Vitvi07g01905,VIT_07s0031g02330
Vitvi07g01906,VIT_07s0031g02340
Vitvi07g01907,VIT_07s0031g02380
Vitvi07g01908,VIT_07s0031g02390
Vitvi07g01909,VIT_07s0031g02400
Vitvi07g01910,VIT_07s0031g02410
Vitvi07g01911,VIT_07s0031g02420
Vitvi07g01912,VIT_07s0031g02440
Vitvi07g01913,VIT_07s0031g02460
Vitvi07g01915,VIT_07s0031g02470
Vitvi07g01916,VIT_07s0031g02480
Vitvi07g01917,VIT_07s0031g02490
Vitvi07g01918,VIT_07s0031g02510
Vitvi07g01919,VIT_07s0031g02530
Vitvi07g01919,VIT_07s0031g02520
Vitvi07g01920,VIT_07s0031g02540
Vitvi07g01921,VIT_07s0031g02550
Vitvi07g01923,VIT_07s0031g02560
Vitvi07g01924,VIT_07s0031g02570
Vitvi07g01924,VIT_07s0031g02580
Vitvi07g01927,VIT_07s0031g02600
Vitvi07g01927,VIT_07s0031g02590
Vitvi07g01929,VIT_07s0031g02610
Vitvi07g01930,VIT_07s0031g02620
Vitvi07g01934,VIT_07s0031g02630
Vitvi07g01937,VIT_07s0031g02640
Vitvi07g01941,VIT_07s0031g02650
Vitvi07g01942,VIT_07s0031g02660
Vitvi07g01943,VIT_07s0031g02670
Vitvi07g01946,VIT_07s0031g02680
Vitvi07g01947,VIT_07s0031g02690
Vitvi07g01948,VIT_07s0031g02700
Vitvi07g01948,VIT_07s0031g02710
Vitvi07g01949,VIT_07s0031g02720
Vitvi07g01950,VIT_07s0031g02730
Vitvi07g01951,VIT_07s0031g02740
Vitvi07g01952,VIT_07s0031g02750
Vitvi07g01955,VIT_07s0031g02770
Vitvi07g01956,VIT_07s0031g02780
Vitvi07g01957,VIT_07s0031g02800
Vitvi07g01958,VIT_07s0031g02810
Vitvi07g01959,VIT_07s0031g02820
Vitvi07g01961,VIT_07s0031g02840
Vitvi07g01964,VIT_07s0031g02850
Vitvi07g01965,VIT_07s0031g02860
Vitvi07g01966,VIT_07s0031g02870
Vitvi07g01970,VIT_07s0031g02900
Vitvi07g01973,VIT_07s0031g02910
Vitvi07g01977,VIT_07s0031g02950
Vitvi07g01978,VIT_07s0031g02960
Vitvi07g01979,VIT_07s0031g02970
Vitvi07g01980,VIT_07s0031g02980
Vitvi07g01981,VIT_07s0031g02990
Vitvi07g01982,VIT_07s0031g03000
Vitvi07g01983,VIT_07s0031g03010
Vitvi07g01985,VIT_07s0031g03040
Vitvi07g01985,VIT_07s0031g03030
Vitvi07g01988,VIT_07s0031g03050
Vitvi07g01989,VIT_07s0031g03060
Vitvi07g01990,VIT_07s0031g03070
Vitvi07g01991,VIT_07s0031g03100
Vitvi07g01993,VIT_07s0031g03110
Vitvi07g01995,VIT_07s0031g03120
Vitvi07g01996,VIT_07s0031g03130
Vitvi07g01998,VIT_07s0031g03150
Vitvi07g01999,VIT_07s0031g03160
Vitvi07g02000,VIT_07s0031g03170
Vitvi07g02001,VIT_07s0031g03190
Vitvi07g02003,VIT_07s0031g03200
Vitvi07g02005,VIT_07s0031g03210
Vitvi07g02006,VIT_07s0031g03220
Vitvi07g02007,VIT_07s0130g00030
Vitvi07g02009,VIT_07s0130g00040
Vitvi07g02010,VIT_07s0130g00050
Vitvi07g02011,VIT_07s0130g00060
Vitvi07g02013,VIT_07s0130g00070
Vitvi07g02014,VIT_07s0130g00080
Vitvi07g02016,VIT_07s0130g00120
Vitvi07g02019,VIT_07s0130g00130
Vitvi07g02020,VIT_07s0130g00140
Vitvi07g02021,VIT_07s0130g00150
Vitvi07g02022,VIT_07s0130g00160
Vitvi07g02023,VIT_07s0130g00170
Vitvi07g02024,VIT_07s0130g00180
Vitvi07g02025,VIT_07s0130g00190
Vitvi07g02026,VIT_07s0130g00200
Vitvi07g02028,VIT_07s0130g00210
Vitvi07g02029,VIT_07s0130g00220
Vitvi07g02031,VIT_07s0130g00230
Vitvi07g02032,VIT_07s0130g00240
Vitvi07g02034,VIT_07s0130g00250
Vitvi07g02035,VIT_07s0130g00260
Vitvi07g02036,VIT_07s0130g00270
Vitvi07g02038,VIT_07s0130g00290
Vitvi07g02039,VIT_07s0130g00300
Vitvi07g02040,VIT_07s0130g00310
Vitvi07g02041,VIT_07s0130g00320
Vitvi07g02042,VIT_07s0130g00340
Vitvi07g02043,VIT_07s0130g00350
Vitvi07g02045,VIT_07s0130g00370
Vitvi07g02047,VIT_07s0130g00380
Vitvi07g02048,VIT_07s0130g00390
Vitvi07g02049,VIT_07s0130g00400
Vitvi07g02050,VIT_07s0130g00410
Vitvi07g02053,VIT_07s0130g00420
Vitvi07g02055,VIT_07s0130g00430
Vitvi07g02055,VIT_07s0130g00440
Vitvi07g02058,VIT_07s0130g00460
Vitvi07g02059,VIT_07s0130g00480
Vitvi07g02060,VIT_07s0130g00490
Vitvi07g02061,VIT_07s0130g00510
Vitvi07g02062,VIT_07s0005g03190
Vitvi07g02064,VIT_07s0005g03200
Vitvi07g02065,VIT_07s0005g03260
Vitvi07g02066,VIT_07s0141g00690
Vitvi07g02067,VIT_07s0005g03230
Vitvi07g02068,VIT_07s0005g03280
Vitvi07g02069,VIT_07s0031g00720
Vitvi07g02070,VIT_07s0005g03220
Vitvi07g02071,VIT_07s0005g06590
Vitvi07g02072,VIT_07s0129g00650
Vitvi07g02073,VIT_07s0129g00030
Vitvi07g02074,VIT_07s0005g02450
Vitvi07g02075,VIT_07s0141g00100
Vitvi07g02076,VIT_07s0141g01080
Vitvi07g02077,VIT_07s0141g01070
Vitvi07g02079,VIT_07s0141g00990
Vitvi07g02081,VIT_07s0141g00960
Vitvi07g02084,VIT_07s0141g00820
Vitvi07g02085,VIT_07s0141g00560
Vitvi07g02086,VIT_07s0141g00550
Vitvi07g02089,VIT_07s0141g00510
